main.pressure,main.humidity,wind.speed,wind.deg,clouds.all,latitude,longitude,weather_main_Clouds,weather_main_Mist,weather_main_Other,weather_main_Rain,year,quarter,month,week,day,day_sin,day_cos,month_sin,month_cos,lag_1,lag_2,lag_7
1017,62,5.14,340,20,35.6009498,-82.5540161,True,False,False,False,2023,1,3,11,19,-0.9749279121818235,-0.22252093395631506,1.0,6.123233995736766e-17,285.23,284.77,284.08
1017,58,7.72,340,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,11,19,-0.9749279121818235,-0.22252093395631506,1.0,6.123233995736766e-17,271.83,285.23,284.84
1017,58,6.17,340,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,11,19,-0.9749279121818235,-0.22252093395631506,1.0,6.123233995736766e-17,271.15,271.83,285.71
1018,61,4.63,350,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,11,19,-0.9749279121818235,-0.22252093395631506,1.0,6.123233995736766e-17,270.07,271.15,283.76
1019,64,7.2,340,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,11,19,-0.9749279121818235,-0.22252093395631506,1.0,6.123233995736766e-17,269.24,270.07,286.63
1020,64,6.17,350,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,11,19,-0.9749279121818235,-0.22252093395631506,1.0,6.123233995736766e-17,268.51,269.24,284.77
1021,62,6.69,350,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,11,19,-0.9749279121818235,-0.22252093395631506,1.0,6.123233995736766e-17,268.09,268.51,285.23
1022,59,4.63,360,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,11,19,-0.9749279121818235,-0.22252093395631506,1.0,6.123233995736766e-17,268.44,268.09,271.83
1022,55,7.2,360,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,11,19,-0.9749279121818235,-0.22252093395631506,1.0,6.123233995736766e-17,269.47,268.44,271.15
1022,50,8.23,340,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,11,19,-0.9749279121818235,-0.22252093395631506,1.0,6.123233995736766e-17,271.25,269.47,270.07
1022,47,5.14,360,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,11,19,-0.9749279121818235,-0.22252093395631506,1.0,6.123233995736766e-17,272.65,271.25,269.24
1022,43,5.14,360,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,11,19,-0.9749279121818235,-0.22252093395631506,1.0,6.123233995736766e-17,273.88,272.65,268.51
1021,40,6.69,330,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,11,19,-0.9749279121818235,-0.22252093395631506,1.0,6.123233995736766e-17,285.15,275.22,268.44
1021,38,8.23,340,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,11,19,-0.9749279121818235,-0.22252093395631506,1.0,6.123233995736766e-17,276.09,285.15,269.47
1021,39,6.17,350,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,11,19,-0.9749279121818235,-0.22252093395631506,1.0,6.123233995736766e-17,276.31,276.09,271.25
1022,43,4.12,350,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,11,19,-0.9749279121818235,-0.22252093395631506,1.0,6.123233995736766e-17,275.58,276.31,272.65
1022,48,5.66,340,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,11,19,-0.9749279121818235,-0.22252093395631506,1.0,6.123233995736766e-17,274.3,275.58,273.88
1023,52,1.34,337,22,35.6009498,-82.5540161,True,False,False,False,2023,1,3,11,19,-0.9749279121818235,-0.22252093395631506,1.0,6.123233995736766e-17,272.42,274.3,275.22
1024,55,5.66,340,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,11,19,-0.9749279121818235,-0.22252093395631506,1.0,6.123233995736766e-17,271.6,272.42,285.15
1024,57,7.2,340,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,11,19,-0.9749279121818235,-0.22252093395631506,1.0,6.123233995736766e-17,270.96,271.6,276.09
1021,38,7.72,340,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,11,19,-0.9749279121818235,-0.22252093395631506,1.0,6.123233995736766e-17,285.47,284.73,270.96
1018,59,5.66,350,20,35.6009498,-82.5540161,True,False,False,False,2023,1,3,11,19,-0.9749279121818235,-0.22252093395631506,1.0,6.123233995736766e-17,276.54,285.47,270.64
1017,51,10.29,330,75,35.6009498,-82.5540161,True,False,False,False,2023,1,3,11,19,-0.9749279121818235,-0.22252093395631506,1.0,6.123233995736766e-17,280.46,276.68,273.98
1016,48,2.57,330,40,35.6009498,-82.5540161,True,False,False,False,2023,1,3,11,19,-0.9749279121818235,-0.22252093395631506,1.0,6.123233995736766e-17,276.55,277.54,281.03
1024,23,2.57,350,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,20,-0.7818314824680302,0.6234898018587329,1.0,6.123233995736766e-17,281.57,277.5,278.78
1024,23,2.06,150,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,20,-0.7818314824680302,0.6234898018587329,1.0,6.123233995736766e-17,283.51,281.57,275.5
1024,24,2.06,10,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,20,-0.7818314824680302,0.6234898018587329,1.0,6.123233995736766e-17,283.45,283.51,274.44
1025,28,1.54,0,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,20,-0.7818314824680302,0.6234898018587329,1.0,6.123233995736766e-17,283.1,283.45,279.99
1026,31,3.6,10,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,20,-0.7818314824680302,0.6234898018587329,1.0,6.123233995736766e-17,282.1,283.1,277.38
1026,37,3.09,10,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,20,-0.7818314824680302,0.6234898018587329,1.0,6.123233995736766e-17,281.0,282.1,277.5
1027,42,2.57,350,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,20,-0.7818314824680302,0.6234898018587329,1.0,6.123233995736766e-17,279.24,281.0,281.57
1027,49,3.6,350,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,20,-0.7818314824680302,0.6234898018587329,1.0,6.123233995736766e-17,276.78,279.24,283.51
1026,57,5.14,360,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,20,-0.7818314824680302,0.6234898018587329,1.0,6.123233995736766e-17,274.67,276.78,283.45
1027,69,3.6,350,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,20,-0.7818314824680302,0.6234898018587329,1.0,6.123233995736766e-17,271.53,274.67,283.1
1026,77,3.09,10,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,20,-0.7818314824680302,0.6234898018587329,1.0,6.123233995736766e-17,268.44,271.53,282.1
1025,76,3.09,10,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,20,-0.7818314824680302,0.6234898018587329,1.0,6.123233995736766e-17,266.22,268.44,281.0
1025,75,3.09,350,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,20,-0.7818314824680302,0.6234898018587329,1.0,6.123233995736766e-17,266.29,266.22,279.24
1024,71,3.09,340,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,20,-0.7818314824680302,0.6234898018587329,1.0,6.123233995736766e-17,266.65,266.29,276.78
1024,70,4.63,340,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,20,-0.7818314824680302,0.6234898018587329,1.0,6.123233995736766e-17,267.12,266.65,274.67
1024,67,4.63,340,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,20,-0.7818314824680302,0.6234898018587329,1.0,6.123233995736766e-17,267.64,267.12,271.53
1024,64,7.2,340,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,20,-0.7818314824680302,0.6234898018587329,1.0,6.123233995736766e-17,268.15,267.64,268.44
1024,62,7.2,340,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,20,-0.7818314824680302,0.6234898018587329,1.0,6.123233995736766e-17,268.72,268.15,266.22
1024,59,6.69,340,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,20,-0.7818314824680302,0.6234898018587329,1.0,6.123233995736766e-17,269.29,268.72,266.29
1024,23,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,20,-0.7818314824680302,0.6234898018587329,1.0,6.123233995736766e-17,269.77,269.29,266.65
1025,36,1.54,330,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,20,-0.7818314824680302,0.6234898018587329,1.0,6.123233995736766e-17,281.0,269.77,267.12
1030,59,1.08,16,42,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,20,-0.7818314824680302,0.6234898018587329,1.0,6.123233995736766e-17,278.55,281.0,267.64
1031,54,0.58,335,71,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,20,-0.7818314824680302,0.6234898018587329,1.0,6.123233995736766e-17,274.2,278.55,268.15
1031,57,0.72,22,81,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,20,-0.7818314824680302,0.6234898018587329,1.0,6.123233995736766e-17,273.59,275.03,283.51
1026,22,5.66,170,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,21,-7.347880794884119e-16,1.0,1.0,6.123233995736766e-17,284.55,276.32,282.81
1027,22,3.91,156,100,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,21,-7.347880794884119e-16,1.0,1.0,6.123233995736766e-17,285.8,284.55,282.16
1026,20,5.14,140,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,21,-7.347880794884119e-16,1.0,1.0,6.123233995736766e-17,285.6,285.8,282.64
1028,21,5.14,170,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,21,-7.347880794884119e-16,1.0,1.0,6.123233995736766e-17,286.92,285.6,281.67
1029,21,4.63,150,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,21,-7.347880794884119e-16,1.0,1.0,6.123233995736766e-17,286.31,286.92,273.62
1030,25,3.6,110,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,21,-7.347880794884119e-16,1.0,1.0,6.123233995736766e-17,286.84,286.31,276.32
1030,30,1.34,233,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,21,-7.347880794884119e-16,1.0,1.0,6.123233995736766e-17,285.64,286.84,284.55
1029,41,1.54,0,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,21,-7.347880794884119e-16,1.0,1.0,6.123233995736766e-17,283.75,285.64,285.8
1029,55,1.54,160,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,21,-7.347880794884119e-16,1.0,1.0,6.123233995736766e-17,281.24,283.75,285.6
1027,17,4.63,150,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,21,-7.347880794884119e-16,1.0,1.0,6.123233995736766e-17,277.86,281.24,286.92
1030,78,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,21,-7.347880794884119e-16,1.0,1.0,6.123233995736766e-17,284.17,277.86,286.31
1029,72,0.45,38,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,21,-7.347880794884119e-16,1.0,1.0,6.123233995736766e-17,274.46,284.17,286.84
1028,73,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,21,-7.347880794884119e-16,1.0,1.0,6.123233995736766e-17,270.6,274.46,285.64
1027,72,0.89,37,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,21,-7.347880794884119e-16,1.0,1.0,6.123233995736766e-17,270.46,270.6,283.75
1027,69,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,21,-7.347880794884119e-16,1.0,1.0,6.123233995736766e-17,270.55,270.46,281.24
1027,67,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,21,-7.347880794884119e-16,1.0,1.0,6.123233995736766e-17,270.87,270.55,277.86
1027,66,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,21,-7.347880794884119e-16,1.0,1.0,6.123233995736766e-17,271.84,270.87,284.17
1027,60,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,21,-7.347880794884119e-16,1.0,1.0,6.123233995736766e-17,272.3,271.84,274.46
1026,63,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,21,-7.347880794884119e-16,1.0,1.0,6.123233995736766e-17,272.75,272.3,270.6
1029,74,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,21,-7.347880794884119e-16,1.0,1.0,6.123233995736766e-17,277.13,272.23,270.55
1027,20,4.12,160,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,21,-7.347880794884119e-16,1.0,1.0,6.123233995736766e-17,282.88,270.69,271.84
1030,55,1.68,153,100,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,21,-7.347880794884119e-16,1.0,1.0,6.123233995736766e-17,284.08,282.88,272.3
1030,57,1.89,162,100,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,21,-7.347880794884119e-16,1.0,1.0,6.123233995736766e-17,283.72,285.83,289.5
1028,31,1.54,150,75,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,21,-7.347880794884119e-16,1.0,1.0,6.123233995736766e-17,274.63,274.47,271.78
1031,59,1.54,143,98,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,22,0.7818314824680271,0.6234898018587369,1.0,6.123233995736766e-17,283.28,289.18,288.13
1024,92,2.06,160,100,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,22,0.7818314824680271,0.6234898018587369,1.0,6.123233995736766e-17,279.46,283.28,286.38
1024,93,2.06,170,100,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,22,0.7818314824680271,0.6234898018587369,1.0,6.123233995736766e-17,283.08,279.46,284.96
1025,92,4.12,190,100,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,22,0.7818314824680271,0.6234898018587369,1.0,6.123233995736766e-17,283.48,283.08,285.39
1025,92,3.6,160,100,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,22,0.7818314824680271,0.6234898018587369,1.0,6.123233995736766e-17,284.35,283.48,289.85
1025,92,2.57,160,100,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,22,0.7818314824680271,0.6234898018587369,1.0,6.123233995736766e-17,284.21,284.35,289.18
1025,92,0.45,0,100,35.6009498,-82.5540161,False,True,False,False,2023,1,3,12,22,0.7818314824680271,0.6234898018587369,1.0,6.123233995736766e-17,283.58,284.21,283.28
1025,91,2.06,170,100,35.6009498,-82.5540161,False,True,False,False,2023,1,3,12,22,0.7818314824680271,0.6234898018587369,1.0,6.123233995736766e-17,283.37,283.58,279.46
1027,92,0.45,20,100,35.6009498,-82.5540161,False,True,False,False,2023,1,3,12,22,0.7818314824680271,0.6234898018587369,1.0,6.123233995736766e-17,282.71,283.37,283.08
1027,91,1.54,330,100,35.6009498,-82.5540161,False,False,False,True,2023,1,3,12,22,0.7818314824680271,0.6234898018587369,1.0,6.123233995736766e-17,281.38,282.71,283.48
1028,91,1.54,350,100,35.6009498,-82.5540161,False,True,False,False,2023,1,3,12,22,0.7818314824680271,0.6234898018587369,1.0,6.123233995736766e-17,280.28,281.38,284.35
1028,90,0.0,0,100,35.6009498,-82.5540161,False,False,False,True,2023,1,3,12,22,0.7818314824680271,0.6234898018587369,1.0,6.123233995736766e-17,279.45,280.28,284.21
1028,89,2.06,330,100,35.6009498,-82.5540161,False,False,False,True,2023,1,3,12,22,0.7818314824680271,0.6234898018587369,1.0,6.123233995736766e-17,279.13,279.45,283.58
1028,82,0.89,81,100,35.6009498,-82.5540161,False,False,False,True,2023,1,3,12,22,0.7818314824680271,0.6234898018587369,1.0,6.123233995736766e-17,278.78,279.13,283.37
1027,70,0.0,0,100,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,22,0.7818314824680271,0.6234898018587369,1.0,6.123233995736766e-17,279.02,278.78,282.71
1027,75,1.54,140,100,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,22,0.7818314824680271,0.6234898018587369,1.0,6.123233995736766e-17,279.6,279.02,281.38
1027,74,0.0,0,100,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,22,0.7818314824680271,0.6234898018587369,1.0,6.123233995736766e-17,279.21,279.6,280.28
1026,70,1.54,160,100,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,22,0.7818314824680271,0.6234898018587369,1.0,6.123233995736766e-17,279.16,279.21,279.45
1026,63,1.54,160,100,35.6009498,-82.5540161,False,False,False,True,2023,1,3,12,22,0.7818314824680271,0.6234898018587369,1.0,6.123233995736766e-17,279.01,279.16,279.13
1028,50,1.54,140,100,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,22,0.7818314824680271,0.6234898018587369,1.0,6.123233995736766e-17,279.81,279.01,278.78
1028,52,1.54,130,100,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,22,0.7818314824680271,0.6234898018587369,1.0,6.123233995736766e-17,280.07,279.81,279.02
1028,49,0.0,0,100,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,22,0.7818314824680271,0.6234898018587369,1.0,6.123233995736766e-17,279.89,280.07,279.6
1025,92,0.89,119,100,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,22,0.7818314824680271,0.6234898018587369,1.0,6.123233995736766e-17,280.74,283.09,285.44
1025,93,3.09,180,100,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,22,0.7818314824680271,0.6234898018587369,1.0,6.123233995736766e-17,283.01,280.74,285.21
1019,65,3.09,220,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,23,0.9749279121818238,-0.22252093395631362,1.0,6.123233995736766e-17,297.49,294.93,298.54
1019,78,0.56,206,2,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,23,0.9749279121818238,-0.22252093395631362,1.0,6.123233995736766e-17,292.0,291.09,294.85
1020,70,3.09,190,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,23,0.9749279121818238,-0.22252093395631362,1.0,6.123233995736766e-17,295.81,296.44,289.3
1025,92,1.34,125,100,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,23,0.9749279121818238,-0.22252093395631362,1.0,6.123233995736766e-17,293.65,288.55,295.92
1024,91,2.57,190,100,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,23,0.9749279121818238,-0.22252093395631362,1.0,6.123233995736766e-17,282.88,293.65,297.48
1019,40,3.09,290,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,23,0.9749279121818238,-0.22252093395631362,1.0,6.123233995736766e-17,282.48,282.88,296.67
1019,45,3.6,280,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,23,0.9749279121818238,-0.22252093395631362,1.0,6.123233995736766e-17,295.37,282.48,296.44
1019,44,3.6,230,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,23,0.9749279121818238,-0.22252093395631362,1.0,6.123233995736766e-17,297.35,295.37,295.81
1019,46,6.17,190,40,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,23,0.9749279121818238,-0.22252093395631362,1.0,6.123233995736766e-17,298.04,297.35,288.55
1020,46,6.17,200,75,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,23,0.9749279121818238,-0.22252093395631362,1.0,6.123233995736766e-17,297.68,298.04,293.65
1021,49,5.14,230,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,23,0.9749279121818238,-0.22252093395631362,1.0,6.123233995736766e-17,297.48,297.68,282.88
1022,53,5.66,220,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,23,0.9749279121818238,-0.22252093395631362,1.0,6.123233995736766e-17,296.54,297.48,282.48
1023,59,0.45,0,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,23,0.9749279121818238,-0.22252093395631362,1.0,6.123233995736766e-17,295.38,296.54,295.37
1023,74,0.45,109,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,23,0.9749279121818238,-0.22252093395631362,1.0,6.123233995736766e-17,293.43,295.38,297.35
1023,89,0.45,109,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,23,0.9749279121818238,-0.22252093395631362,1.0,6.123233995736766e-17,290.53,293.43,298.04
1023,93,2.06,330,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,23,0.9749279121818238,-0.22252093395631362,1.0,6.123233995736766e-17,286.26,290.53,297.68
1023,93,0.89,109,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,23,0.9749279121818238,-0.22252093395631362,1.0,6.123233995736766e-17,283.8,286.26,297.48
1023,93,0.45,149,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,23,0.9749279121818238,-0.22252093395631362,1.0,6.123233995736766e-17,282.5,283.8,296.54
1022,93,1.34,122,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,23,0.9749279121818238,-0.22252093395631362,1.0,6.123233995736766e-17,282.0,282.5,295.38
1022,93,2.57,340,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,23,0.9749279121818238,-0.22252093395631362,1.0,6.123233995736766e-17,282.0,282.0,293.43
1023,91,3.09,180,20,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,23,0.9749279121818238,-0.22252093395631362,1.0,6.123233995736766e-17,282.62,282.0,290.53
1024,91,0.45,0,40,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,23,0.9749279121818238,-0.22252093395631362,1.0,6.123233995736766e-17,282.11,282.62,286.26
1024,92,0.89,106,75,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,23,0.9749279121818238,-0.22252093395631362,1.0,6.123233995736766e-17,282.23,282.11,283.8
1019,89,1.2,203,4,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,23,0.9749279121818238,-0.22252093395631362,1.0,6.123233995736766e-17,286.61,285.82,292.84
1016,87,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,24,0.4338837391175589,-0.9009688679024188,1.0,6.123233995736766e-17,302.34,302.91,290.53
1016,87,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,24,0.4338837391175589,-0.9009688679024188,1.0,6.123233995736766e-17,284.88,302.34,289.99
1017,86,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,24,0.4338837391175589,-0.9009688679024188,1.0,6.123233995736766e-17,284.94,284.88,289.44
1017,85,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,24,0.4338837391175589,-0.9009688679024188,1.0,6.123233995736766e-17,285.14,284.94,302.91
1018,82,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,24,0.4338837391175589,-0.9009688679024188,1.0,6.123233995736766e-17,285.54,285.14,296.14
1019,81,3.6,160,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,24,0.4338837391175589,-0.9009688679024188,1.0,6.123233995736766e-17,303.04,286.08,302.34
1016,88,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,24,0.4338837391175589,-0.9009688679024188,1.0,6.123233995736766e-17,291.83,286.77,284.94
1016,88,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,24,0.4338837391175589,-0.9009688679024188,1.0,6.123233995736766e-17,294.7,300.07,300.71
1017,78,0.0,0,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,24,0.4338837391175589,-0.9009688679024188,1.0,6.123233995736766e-17,292.32,284.02,301.72
1016,88,0.54,284,23,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,24,0.4338837391175589,-0.9009688679024188,1.0,6.123233995736766e-17,288.32,292.32,301.85
1012,46,5.66,180,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,24,0.4338837391175589,-0.9009688679024188,1.0,6.123233995736766e-17,284.77,288.32,301.44
1013,41,4.63,210,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,24,0.4338837391175589,-0.9009688679024188,1.0,6.123233995736766e-17,298.34,284.77,300.07
1012,45,5.66,210,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,24,0.4338837391175589,-0.9009688679024188,1.0,6.123233995736766e-17,296.48,298.34,294.7
1013,43,6.17,200,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,24,0.4338837391175589,-0.9009688679024188,1.0,6.123233995736766e-17,299.63,296.48,284.02
1012,52,3.09,190,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,24,0.4338837391175589,-0.9009688679024188,1.0,6.123233995736766e-17,295.12,299.63,292.32
1012,59,3.6,160,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,24,0.4338837391175589,-0.9009688679024188,1.0,6.123233995736766e-17,294.14,295.12,288.32
1012,61,6.17,180,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,24,0.4338837391175589,-0.9009688679024188,1.0,6.123233995736766e-17,291.22,294.14,284.77
1013,41,7.72,180,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,24,0.4338837391175589,-0.9009688679024188,1.0,6.123233995736766e-17,301.13,297.49,291.22
1013,44,6.69,190,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,24,0.4338837391175589,-0.9009688679024188,1.0,6.123233995736766e-17,300.58,301.13,290.61
1014,50,6.69,190,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,24,0.4338837391175589,-0.9009688679024188,1.0,6.123233995736766e-17,299.83,300.58,296.24
1015,56,3.09,0,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,24,0.4338837391175589,-0.9009688679024188,1.0,6.123233995736766e-17,298.67,299.83,294.55
1016,63,1.79,333,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,24,0.4338837391175589,-0.9009688679024188,1.0,6.123233995736766e-17,296.97,298.67,296.43
1017,71,0.89,246,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,24,0.4338837391175589,-0.9009688679024188,1.0,6.123233995736766e-17,294.87,296.97,297.49
1012,42,7.2,200,20,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,24,0.4338837391175589,-0.9009688679024188,1.0,6.123233995736766e-17,292.0,294.87,301.13
1011,66,5.14,170,0,35.6009498,-82.5540161,False,False,False,False,2023,1,3,12,25,-0.43388373911755734,-0.9009688679024195,1.0,6.123233995736766e-17,293.41,292.11,287.55
1010,72,4.63,170,75,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,25,-0.43388373911755734,-0.9009688679024195,1.0,6.123233995736766e-17,290.94,293.41,298.56
1009,72,5.14,170,75,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,25,-0.43388373911755734,-0.9009688679024195,1.0,6.123233995736766e-17,290.85,290.94,299.55
1008,75,5.66,180,100,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,25,-0.43388373911755734,-0.9009688679024195,1.0,6.123233995736766e-17,291.24,290.85,296.48
1008,74,8.75,190,100,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,25,-0.43388373911755734,-0.9009688679024195,1.0,6.123233995736766e-17,292.74,291.32,292.11
1008,89,3.6,250,100,35.6009498,-82.5540161,False,False,False,True,2023,1,3,12,25,-0.43388373911755734,-0.9009688679024195,1.0,6.123233995736766e-17,290.82,292.74,293.41
1009,92,4.12,320,100,35.6009498,-82.5540161,False,False,False,True,2023,1,3,12,25,-0.43388373911755734,-0.9009688679024195,1.0,6.123233995736766e-17,288.38,290.82,290.94
1010,90,5.66,330,100,35.6009498,-82.5540161,False,False,False,True,2023,1,3,12,25,-0.43388373911755734,-0.9009688679024195,1.0,6.123233995736766e-17,287.56,288.38,290.85
1009,92,1.54,70,100,35.6009498,-82.5540161,True,False,False,False,2023,1,3,12,25,-0.43388373911755734,-0.9009688679024195,1.0,6.123233995736766e-17,286.87,287.56,291.24
